,time_skew,time_kurt,time_rms,time_var,time_std,time_absolute_mean,time_shape_factor,time_vmax,time_impulse_factor,time_crest_factor,time_sqr_mean,time_clearance_factor,time_mean,time_energy_operator,time_log_energy_entropy,time_shannon_entropy,time_sqrt_amplitude_val,time_time_cp1,time_time_cp2,time_time_cp3,time_time_cp4,time_time_cp5,time_time_cp6,time_log_detector,time_wave_length,time_wilson_amplitude,time_slope_sign_change,freq_mean,freq_var,freq_skew,freq_kurt,freq_central_freq,freq_std,freq_rms,freq_cp1,freq_cp2,freq_cp3,freq_cp4,freq_cp5,freq_centroid,freq_spread,freq_entropy,pow_total,pow_mdf,pow_pkf,pow_1sm,pow_2sm,pow_3sm,pow_4sm,pow_vcf,pow_freq_ratio,Label
0,-0.0912683145247878,-1.1537509380025324,9.886418184179847,5843.689376796912,76.44402773792673,134.72340955997248,0.07338307586239406,255,1.892766823767818,25.792961136121935,97.74126451248193,2.608928800664693,134.72340955997248,-183.71126772604526,1222610.349609375,,inf,0.0,25.792961136121935,1.892766823767818,1.0593735875028167,inf,inf,0.0,97063849,744323.0,728956.5,93.27984137924047,33.511373185416666,-0.9286900544687064,2.266598276618919,31285.04348599297,14937.721284843925,36118.56307997743,-0.3169806990405196,0.4774716484422304,,-4734.969334942276,48438.876805291184,187721.2732512648,108305.38174502735,18.51363302884828,0.1613283369210124,0.0806641684605062,40000,6453.133476840496,258125339.07361984,111691205.91764356,-170518342.39300978,0.0,0.5283927158960825,train
0,-0.08844894193989938,-1.1300068725840882,9.891105856953628,5691.827501966805,75.44420124811982,134.964842062599,0.07328653674388745,255,1.8893809387909086,25.780737127662057,97.83397507346235,2.6064564974337756,134.964842062599,-183.876695103666,1221613.8916015625,,inf,0.0,25.780737127662057,1.8893809387909086,1.065978236485622,inf,inf,0.0,97242413,744211.0,728623.0,93.29827411208315,33.18549468965931,-0.9699294557652329,2.3330373231650228,31287.66535254447,687162.4350594069,36115.45611380538,-3.3306305418151825e-06,21.962726439207565,,-2.288684193396952,48426.504354747914,187737.00537347083,108240.78981535231,18.513668443332847,0.1625764049565654,0.0812882024782827,40000,6503.056198262616,260122247.93050462,112555271.25556637,-171837506.1349654,0.0,0.511327829598121,train
0,-0.07676791888208855,-1.2114254485385285,10.00740562321314,5880.59352274573,76.68502802207045,133.26683501234595,0.07509299385917018,255,1.9134543112423776,25.48112963548744,100.14816730751797,2.5462273235314368,133.26683501234595,-183.0793906028987,1249084.5581054688,,inf,0.0,25.48112963548744,1.9134543112423776,1.055448214656223,inf,inf,0.0,96671919,744225.0,732259.5,93.37292279653143,33.465439884913955,-0.9704965461399933,2.345067947485317,31272.050323410713,13774.165282040896,36113.32502206269,-0.2776154894355663,0.44046249413104055,,-3823.9216363401683,48447.436675091754,187643.30970217806,108377.57193503153,18.51363758577617,0.16370917586365344,0.08185458793182672,40000,6548.367034546138,261934681.3818455,113339513.81986573,-173034804.89272952,0.0,0.516902433006742,train
0,-0.07845205066529669,-1.1815486843975536,10.028636182723806,5715.934062376258,75.60379661350518,133.0506623611415,0.075374567888305,255,1.9165631758213237,25.42718624485401,100.57354368543712,2.5354580405117373,133.0506623611415,-183.10436873902168,1255972.056640625,,inf,0.0,25.42718624485401,1.9165631758213237,1.0607164134735376,inf,inf,0.0,96465154,744213.0,733452.5,93.37874160985955,32.67838408987621,-1.001209994380685,2.370149693210667,31269.999478261896,924335.8342109696,36112.51855476753,-7.608152890202635e-07,29.559828897776104,,-0.7032488348570052,48449.39035408671,187631.00390938768,108389.20140089779,18.51370434387597,0.16246109083394422,0.08123054541697211,40000,6498.443633357769,259937745.33431074,112475436.71650955,-171715623.18855226,0.0,0.5131399015546907,train
0,-0.10651503357588145,-0.913734054731226,9.768473874964556,5022.73072734218,70.87122637108928,137.211200942878,0.07119297701527473,255,1.8584488602075446,26.104384703687938,95.42308184586504,2.6723094147377915,137.211200942878,-185.87870194836864,1194054.6474609375,,inf,0.0,26.104384703687938,1.8584488602075446,1.0964823644198223,inf,inf,0.0,96973137,744516.0,726072.0,92.94089567428881,32.30027270313025,-1.0224559638981832,2.287525758566665,31293.480074472962,36505.53782868329,36120.6584100343,-0.025790951827121232,1.166554111009915,,-941.5125675627224,48430.519827356904,187771.895751824,108242.76923470458,18.513712198355616,0.16188129407504137,0.08094064703752069,40000,6475.251763001655,259010070.5200662,112074030.4885342,-171102798.53455883,0.0,0.5146488107312384,train
0,-0.10477546656253091,-0.8216910913753401,9.680342748920108,4804.052530599534,69.3112727527026,137.78325538235092,0.07025775898571267,255,1.8507328723825736,26.342042488985896,93.70903573657012,2.721189029378581,137.78325538235092,-186.07177259823334,1177989.3681640625,,inf,0.0,26.342042488985896,1.8507328723825736,1.1064064621530731,inf,inf,0.0,96890286,744657.0,725534.0,92.73097839929424,32.49204618622786,-1.0191249971570804,2.259978569486292,31294.644213471027,31494.07110977672,36123.8093352439,-0.04519765021761669,1.0063725567526933,,-1423.4580099484353,48436.1620485755,187778.88099558928,108268.50727875765,18.513680857949424,0.16279264804970317,0.08139632402485159,40000,6511.705921988127,260468236.87952507,112704981.17203161,-172066067.4311365,0.0,0.5076312715703457,train
0,-0.10234383840424094,-0.7000915378247297,9.586998900308812,4516.642877715037,67.2059735270239,138.61615985195536,0.06916220237631676,255,1.8396123530787807,26.598521878602288,91.91054791452235,2.774436729907783,138.61615985195536,-186.39842515182147,1161070.8354492188,,inf,0.0,26.598521878602288,1.8396123530787807,1.1202821335242534,inf,inf,0.0,96510501,745411.0,725963.5,92.25146725750972,33.07429033533616,-0.9739540481647441,2.2782036176504654,31292.280759098343,14198.410779018534,36132.883177874384,-0.47011811681831794,0.4537352482653504,,-6674.930137245099,48465.71228335124,187764.69943741718,108402.03633640327,18.513598013771944,0.16023499667174962,0.08011749833587481,40000,6409.399866869985,256375994.67479938,110934262.07721803,-169362720.44503713,0.0,0.5343299549054238,train
0,-0.1147073092991825,-0.5446031674499276,9.455490688668098,4164.520388435406,64.53309529563421,139.87446603132616,0.06759983402939643,255,1.8230632597581493,26.96845762913224,89.40630416348908,2.852147870173729,139.87446603132616,-183.90575882418187,1137743.1215820312,,inf,0.0,26.96845762913224,1.8230632597581493,1.138606463985397,inf,inf,0.0,96215121,745946.0,729269.0,91.49438254101113,35.26026898374311,-0.7903208679762314,2.0752731662001036,31276.30353052255,22271.9547275327,36137.47743513808,-0.08531965160145123,0.7121031648064643,,-1900.2354178363844,48507.5677909956,187668.830441978,108622.9641946109,18.51337157965948,0.16119547149783747,0.08059773574891874,40000,6447.818859913499,257912754.39653996,111599220.22174917,-170377908.34308696,0.0,0.5105265179045787,train
0,-0.10579234643549276,-0.5999106555036953,9.407006138147796,4222.923109402432,64.98402195464999,140.33856813733595,0.06703079747074274,255,1.8170343575862613,27.107455470440303,88.49176448315032,2.8816240865957017,140.33856813733595,-183.04521997059305,1132244.1669921875,,inf,0.0,27.107455470440303,1.8170343575862613,1.1378171591987016,inf,inf,0.0,96233541,745969.0,730838.0,91.3693396448478,35.64748647960596,-0.7647275261643355,2.112268059748314,31277.696118535187,20140.19046538507,36141.73955851765,-0.11872029141115417,0.6439154082531666,,-2391.049281126664,48515.93085326966,187677.18646024476,108659.57628947392,18.5133297238915,0.16259946874601716,0.08129973437300858,40000,6503.978749840687,260159149.99362746,112571238.83141859,-171861883.7441423,0.0,0.5076008919452614,train
0,-0.08183883623390627,-0.5647494071005665,9.352429089891404,4068.04146158862,63.78119990709347,138.8887798582483,0.06733754230857679,255,1.8360014412989754,27.26564377543556,87.46792988144695,2.91535423721156,138.8887798582483,-177.91782613631088,1130410.7651367188,,inf,0.0,27.26564377543556,1.8360014412989754,1.1420533448734933,inf,inf,0.0,96092757,746284.0,732981.5,90.95685823648571,36.39802206307083,-0.7148062782319274,2.1366975886499633,31272.016728414113,33886.519856791056,36142.28777050322,-0.021290810041277707,1.0836051972945313,,-721.4714572309235,48527.541561486,187643.108120373,108724.97666259576,18.51323259881514,0.16285617543783878,0.08142808771891939,40000,6514.247017513551,260569880.70054206,112748962.59975275,-172133213.6320345,0.0,0.5009256014619895,train
0,-0.09454579614898198,-0.599081517206113,9.333630009625558,4140.22232374367,64.34455939505429,140.34999813344282,0.06650253034382853,255,1.8168863797030446,27.32056013973388,87.11664915658281,2.9271098288188853,140.34999813344282,-183.24245414277357,1129138.7744140625,,inf,0.0,27.32056013973388,1.8168863797030446,1.1422478984604656,inf,inf,0.0,96120109,746425.0,733680.0,90.79320411416332,36.79352157290823,-0.6673598167057748,2.165944840020238,31274.723073608744,12596.395599412639,36147.36291339536,-0.47662389618936996,0.40276601553802854,,-6003.743148534686,48535.533696718405,187659.34714417433,108757.69051231515,18.51319623578213,0.16312082657146154,0.08156041328573077,40000,6524.833062858462,260993322.51433846,112932186.48233868,-172412940.51374084,0.0,0.49772504194912714,train
0,-0.09391111483710907,-0.5440583537756387,9.355273811740906,4044.512562957248,63.59648231590524,139.98897131368292,0.06682864888533183,255,1.8215720681924574,27.257352925360024,87.52114809264523,2.9135815235201274,139.98897131368292,-184.21038264113065,1130000.9838867188,,inf,0.0,27.257352925360024,1.8215720681924574,1.145502201574052,inf,inf,0.0,96107308,746329.0,733465.5,90.77343024941953,37.28037452014088,-0.6561183282625028,2.0611502265127406,31278.318083071,44439.6822212704,36152.90652506901,-0.0120197210585272,1.4207823484384483,,-534.1525842292606,48543.84207838804,187680.91846639127,108786.80673246384,18.513149716634935,0.16283373546209423,0.08141686773104712,40000,6513.349418483769,260533976.73935077,112733426.90404359,-172109495.37186813,0.0,0.5007613852475257,train
0,-0.09186137436712902,-0.5593530660241406,9.341194688161261,4003.4551392190842,63.27286258119735,140.92003935769102,0.06628719897282263,255,1.8095368207551015,27.298435426378497,87.25791820213215,2.922370889130026,140.92003935769102,-182.18169568900473,1128408.3544921875,,inf,0.0,27.298435426378497,1.8095368207551015,1.15024883370765,inf,inf,0.0,96088401,746781.0,735536.0,90.26173121407041,38.07476525447998,-0.586574621621746,2.138576823587252,31277.907885765628,11330.391168929134,36156.241521086755,-0.7365021481993612,0.3622490100779893,,-8344.857435855378,48553.28967033748,187678.4571381695,108830.94985466925,18.513044311475632,0.16210607209012667,0.08105303604506334,40000,6484.242883605067,259369715.34420267,112229649.32182659,-171340380.94116047,0.0,0.5060740744046763,train
0,-0.031174764163376122,-1.656689572604687,7.695331866542505,10543.822235755331,102.68311563132144,129.63293220131087,0.05936247630804334,255,1.9670927415573911,33.136972442823435,59.218132536224545,4.306113500691921,129.63293220131087,-175.02916803724534,944613.57421875,,inf,0.0,33.136972442823435,1.9670927415573911,0.8524057876432413,inf,inf,0.0,95626151,744451.0,738386.5,92.38790266075176,35.0830498278044,-0.8007580187372785,2.340542574384367,31157.556195338508,14825.949994922166,36041.76691330166,1.2024818573374414,0.4758380247145404,,17827.935886686035,48476.82907547201,186956.3046318119,108706.71540252518,18.513457958969383,0.16184162766418575,0.08092081383209287,40000,6473.66510656743,258946604.2626972,112046568.54757921,-171060872.54215804,0.0,0.538195611184803,noise
0,-0.029926561479289678,-1.6500817067660327,8.017612079037683,10332.73535651166,101.65006323909326,129.53828308739222,0.06189376520938331,255,1.968530027744507,31.804981020060335,64.28210344993094,3.9668894811231312,129.53828308739222,-175.89678594038716,983941.6821289062,,inf,0.0,31.804981020060335,1.968530027744507,0.8634929394520114,inf,inf,0.0,95630526,744334.0,741236.0,93.53257285083795,37.347657794920146,-0.6841736788036089,1.9404877310627384,31180.810993551244,24464.242986370158,36038.7816465132,0.1887300433512422,0.7845929020713992,,4617.137639372963,48422.36784125711,187095.8416067772,108430.6621378706,18.51333843736681,0.16162442512649794,0.08081221256324897,40000,6464.977005059917,258599080.2023967,111896194.38625254,-170831297.14705426,0.0,0.5391191422018007,noise
0,-0.018979136803837327,-1.6372882033771026,8.532891526287115,9931.55307678412,99.65717774843978,128.73987926041673,0.06628009576602654,255,1.9807382255204904,29.884359740707637,72.81023779938243,3.5022547337726575,128.73987926041673,-176.23272641583853,1070585.5009765625,,inf,0.0,29.884359740707637,1.9807382255204904,0.8829885626986085,inf,inf,0.0,95595944,744286.0,742449.5,94.04975406054542,38.69775149742461,-0.5882144876941154,1.8396988942748473,31209.914494759476,12054.989469890077,36050.65371991076,0.8411474162840582,0.3862551264571473,,10140.023245929566,48396.21653340782,187270.472858459,108271.17200454781,18.51327471437258,0.16217880087473818,0.08108940043736909,40000,6487.152034989527,259486081.3995811,112280001.08155595,-171417252.6924777,0.0,0.5280141350000659,noise
0,-0.025003684426327482,-1.6470689525283235,8.298086947173045,10153.690475681904,100.76552225678138,129.1556268698903,0.06424874508589881,255,1.9743622959368519,30.72997446560526,68.85824698284367,3.703260120222555,129.1556268698903,-176.1859052095128,1031789.2880859375,,inf,0.0,30.72997446560526,1.9743622959368519,0.8731647354215191,inf,inf,0.0,95594428,744443.0,741730.0,93.87856372713117,37.76763397249299,-0.6602319255792084,1.981779328880302,31202.038631676274,18014.15384578164,36051.19081714219,0.3226268501395261,0.5773390020578235,,5811.84971319336,48413.5911693358,187223.214907656,108359.30407829305,18.513328955842315,0.16131596742436258,0.08065798371218129,40000,6452.638696974504,258105547.87898013,111682642.23922364,-170505268.27283216,0.0,0.543895804854193,noise
0,-0.018236683420286268,-1.6076235097514646,9.134146919761555,9296.549002454212,96.41861336098032,128.70993035075276,0.07096691680952444,255,1.98119911420268,27.91722119646579,83.4326399517895,3.056357801303525,128.70993035075276,-177.36618755971844,1168164.6313476562,,inf,0.0,27.91722119646579,1.98119911420268,0.913881244071204,inf,inf,0.0,95660204,744336.0,742548.5,94.09839700990302,38.15680557928516,-0.6157287576507908,1.8535819192852925,31226.54679550187,15547.607179761342,36062.168410215076,0.22778705443058544,0.4978971027946308,,3541.543642921658,48394.14705013553,187370.2725174832,108236.56508509544,18.513320015729715,0.1618343582435697,0.08091717912178485,40000,6473.374329742788,258934973.1897115,112041535.76554957,-171053189.02184623,0.0,0.5222064540844792,noise
0,-0.010516069636349112,-1.568299404114897,9.588223533943875,8603.172405433024,92.75328784163408,128.09854888513206,0.07485036807514332,255,1.9906548686094987,26.59512464402383,91.93403053687517,2.773728058161426,128.09854888513206,-178.50787948103928,1228564.6279296875,,inf,0.0,26.59512464402383,1.9906548686094987,0.9407668818473399,inf,inf,0.0,95679135,744139.0,742552.0,94.02701380404993,37.72975344937939,-0.6507481332932539,1.8994341280954057,31234.20780760885,16485.393852420766,36067.95237308946,0.11846683615045565,0.527799326749847,,1952.9724523904597,48393.558365246216,187416.24128680138,108226.36663394801,18.513345059124788,0.1619146212541307,0.08095731062706535,40000,6476.584850165228,259063394.0066091,112097103.63794713,-171138024.18334073,0.0,0.5219550286000095,noise
0,-0.01988673608927835,-1.6519990494422185,8.20165643794745,10272.90690647945,101.35534966877401,128.8655012239282,0.06364509011372656,255,1.9788073423692292,31.091280393088056,67.26716832612486,3.7908537901240074,128.8655012239282,-175.03272879486437,1031931.4077148438,,inf,0.0,31.091280393088056,1.9788073423692292,0.868299144186425,inf,inf,0.0,95636138,744451.0,742470.5,93.9694583568251,36.32647482720391,-0.7408119327564127,2.00044193742212,31203.196908448597,22942.081524686728,36052.82724131989,0.14860944880193167,0.7352477886160093,,3409.410089752674,48414.400699045626,187230.16497600338,108366.89781233686,18.513457006385234,0.1616213453846503,0.08081067269232516,40000,6464.853815386013,258594152.6154405,111894062.21228087,-170828041.96891952,0.0,0.5293074557459609,noise
0,-0.01716977670529594,-1.554566747730583,9.335804059751364,8713.023890056604,93.34357980095152,128.60339526747765,0.07259376037727586,255,1.982840340020841,27.314197938167876,87.15723744207007,2.9257467019820163,128.60339526747765,-177.85605409210518,1189614.4106445312,,inf,0.0,27.314197938167876,1.982840340020841,0.9335911872042215,inf,inf,0.0,95627434,744162.0,742168.0,93.96445111184542,36.63539883882007,-0.7342051406029513,2.0429153045427384,31228.681018974105,47592.73169658847,36067.386718528825,0.007780463325332017,1.5240071032033597,,370.2935035176731,48404.04107615385,187383.07860956332,108276.99053212207,18.513425568217418,0.16199198497617345,0.08099599248808673,40000,6479.679399046938,259187175.96187752,112150664.26823778,-171219794.89948305,0.0,0.5247568157086575,noise
0,-0.016487258963352604,-1.5986385698003724,9.098277253740191,9234.075220042765,96.09409565651141,128.66018126936552,0.07071556377409306,255,1.9819651852201803,28.027283944899857,82.77864898592615,3.0805044914825146,128.66018126936552,-177.04938896816492,1162914.41015625,,inf,0.0,28.027283944899857,1.9819651852201803,0.9151171000886861,inf,inf,0.0,95665059,744276.0,742321.0,94.16864775096977,36.37620068248425,-0.7570087139847977,2.0018517539346634,31227.01498838854,44302.373834789476,36069.12979451849,0.009655049373846312,1.4187194597774677,,427.7416067534893,48410.49295774478,187373.0818396071,108315.18905691252,18.51345906122205,0.16175011468257017,0.08087505734128508,40000,6470.004587302807,258800183.49211228,111983212.0693012,-170964146.5594178,0.0,0.5290688444930489,noise
0,-0.014921065763925424,-1.5559279853745844,9.57279115782196,8547.137442584872,92.45072981099106,128.38115897200697,0.07456538976960997,255,1.9862727680749617,26.6379988653193,91.63833055127432,2.7826783668578514,128.38115897200697,-178.23810338005737,1230910.2060546875,,inf,0.0,26.6379988653193,1.9862727680749617,0.9433815692101678,inf,inf,0.0,95746728,744212.0,741995.0,94.23474617388462,35.82771639278302,-0.7712383074601818,2.0732088553130943,31239.252423106143,11461.300592617821,36074.9823204422,0.2510799084918356,0.3668877999186837,,2877.7023039919036,48403.336156545476,187446.51075548975,108258.29981087371,18.513513662963526,0.16270211520637676,0.08135105760318838,40000,6508.084608255071,260323384.33020282,112642303.26535219,-171970377.41987884,0.0,0.5229430829334331,noise
0,-0.028023891071091687,-1.495254058023767,9.816753487750233,7888.793602808706,88.81888089144508,128.991057857939,0.07610413970371235,255,1.9768812213389062,25.97600116150415,96.36864903925637,2.646088769970451,128.991057857939,-179.28393986935774,1258699.2783203125,,inf,0.0,25.97600116150415,1.9768812213389062,0.9697239346700369,inf,inf,0.0,95840171,744332.0,740850.0,94.23022174801783,35.15463136274083,-0.8100192011721645,2.022935380037384,31245.497800845606,271493.03263041767,36083.00473880965,1.4768341226841325e-05,8.689028875803995,,4.009501746595975,48413.16404227152,187483.98522029942,108289.6640484107,18.51356684623991,0.16142621367813975,0.08071310683906988,40000,6457.04854712559,258281941.8850236,111758968.17964603,-170621794.6612392,0.0,0.521928433717618,noise
0,-0.0021610805326000475,-1.6420260930705428,9.548655418079,9333.000561049521,96.60745603238665,127.5931078710049,0.07483676491157013,255,1.9985405501510467,26.705330628770444,91.17682029320946,2.796763466635078,127.5931078710049,-177.9477251358899,1233311.7026367188,,inf,0.0,26.705330628770444,1.9985405501510467,0.9191626606219804,inf,inf,0.0,95626830,744174.0,742534.0,94.8079604116158,36.4486521700392,-0.7832355730940809,2.0586530419259113,31238.332727450685,472250.30755133386,36086.9739476814,3.2472277256981306e-06,15.11765405892946,,1.5335042921501605,48431.825844436,187440.99225782414,108411.64219375458,18.51350214743703,0.1635122798464555,0.08175613992322775,40000,6540.49119385822,261619647.7543288,113203198.31559084,-172826692.77109513,0.0,0.515629125303332,noise
0,-0.01330482441852454,-1.5713959006220737,9.91826554947141,8292.658829571237,91.06403697163462,128.21376879223087,0.07735725767131814,255,1.9888659572375955,25.710140420024356,98.37199150983142,2.592201256538707,128.21376879223087,-179.55803879163878,1276678.0395507812,,inf,0.0,25.710140420024356,1.9888659572375955,0.959004030903108,inf,inf,0.0,95751091,744165.0,742000.0,94.58569964074503,35.14065796876034,-0.828090305336788,2.0841799943928514,31245.71057659507,15800.787086436896,36090.474682803855,0.0607874794340551,0.5056945991899651,,960.4900200586663,48429.72723769289,187485.26194969332,108377.04383026404,18.513588960833893,0.16111587873125074,0.08055793936562537,40000,6444.63514925003,257785405.9700012,111544116.37420411,-170293781.605752,0.0,0.5213723080074388,noise
0,-0.05869097745878721,-1.4030023807362086,9.944542735729998,7104.928644267254,84.29073878112146,131.20818911957164,0.07579208891197647,255,1.9434762548823485,25.64220465198506,98.89393022276026,2.5785202329971937,131.20818911957164,-181.20721387384086,1256640.5600585938,,inf,0.0,25.64220465198506,1.9434762548823485,1.0057223364701928,inf,inf,0.0,96331993,744322.0,735932.0,94.21636626094639,34.058271728122406,-0.9214183647830587,2.1205618749096606,31261.54259839449,15861.752875998814,36103.68987472531,-0.0502772910189424,0.5073886813510422,,-797.485965417139,48437.70501079099,187580.25965336149,108371.13751744361,18.513645351166417,0.1614214944827692,0.0807107472413846,40000,6456.859779310768,258274391.17243075,111755700.97543406,-170616806.6387543,0.0,0.5223735885684337,noise
0,-0.08007606079619624,-1.1685207791162493,9.999977401300255,5693.734867361506,75.45684109053006,133.65847203630722,0.07481738530262297,255,1.9078476367044759,25.50005762681458,99.99954802651578,2.5500115253759392,133.65847203630722,-183.40764309658024,1246976.1572265625,,inf,0.0,25.50005762681458,1.9078476367044759,1.063217398339918,inf,inf,0.0,96829867,744100.0,731841.5,93.53854144557262,32.34706685344666,-1.0294611677384136,2.2875387667897815,31279.86685547238,17996.457184821465,36112.66861739817,-0.15492242445170162,0.5753367579207903,,-2788.0547786137863,48430.76065919658,187690.21164596739,108288.4448373898,18.5137452924289,0.16239842391416273,0.08119921195708137,40000,6495.936956566509,259837478.26266038,112432051.01022184,-171649386.47225085,0.0,0.50779777994635,noise
0,-0.09364966231315694,-1.1202266696003005,10.057109830021886,5347.6736443910095,73.12778982295998,131.74262309944484,0.07633907381994633,255,1.9355922479812424,25.35519690147851,101.14545813312286,2.5211216075009624,131.74262309944484,-182.12100762741088,1275345.0981445312,,inf,0.0,25.35519690147851,1.9355922479812424,1.0698745958905913,inf,inf,0.0,95912014,744386.0,738322.0,93.39573994111919,31.881321086859607,-1.083820246243085,2.405699262415319,31255.102418877945,12406.639427650884,36108.69498510241,0.061825264014190744,0.3969476491031214,,767.0437581433841,48466.51332501937,187541.6163093191,108497.98362969664,18.513775025235585,0.16189965325499373,0.08094982662749686,40000,6475.986130199749,259039445.20798996,112086740.95829836,-171122203.53800038,0.0,0.5085888805075931,noise
0,-0.12840747582181128,-0.7284893704900623,9.565051833312824,4438.591643413686,66.62275619796652,135.15089248097445,0.07077313111091235,255,1.8867799932279177,26.659552341566517,91.49021657396099,2.787183259030294,135.15089248097445,-182.33565402647397,1188468.5776367188,,inf,0.0,26.659552341566517,1.8867799932279177,1.1141466985492028,inf,inf,0.0,96120363,744471.0,732121.0,92.56537621437269,31.997468162508248,-1.0775015061274673,2.367804248221047,31282.032341934842,18871.558474990674,36131.484863226244,-0.06258169489425337,0.6032714968359834,,-1181.0141146609278,48482.64871135839,187703.2053269933,108491.71572132641,18.513709390920635,0.16256985747348862,0.08128492873674431,40000,6502.794298939545,260111771.9575818,112550738.28699726,-171830585.67708176,0.0,0.5113053088232783,noise
0,-0.07959233762933539,-0.4007546158909703,8.919298001481138,3773.1206750108095,61.42573300344742,134.64455685266464,0.06624328684330788,255,1.893875296266412,28.589693937533504,79.55387683922544,3.2053748997719214,134.64455685266464,-182.34819894212032,1098757.1831054688,,inf,0.0,28.589693937533504,1.893875296266412,1.144949351835456,inf,inf,0.0,96138578,745087.0,728931.0,91.4705201620982,33.788391288528416,-0.9508575259213355,2.201495623226794,31299.67264462686,67376.99018449188,36174.57467276618,-0.0034507810682158327,2.1526420084159676,,-232.50324216200855,48562.772010235094,187809.05335253206,108825.00570155673,18.513486903444598,0.16258649027039518,0.08129324513519759,40000,6503.4596108158075,260138384.4326323,112562253.54327357,-171848165.95474404,0.0,0.5049945264947024,noise
0,-0.08564470194430898,-0.2551539351130301,8.71709932916438,3512.754046890498,59.268491181153735,134.43937555663402,0.06484037353693457,255,1.8967657276314747,29.25285010196669,75.98782071451808,3.3558009376005202,134.43937555663402,-179.75517810651522,1075694.3310546875,,inf,0.0,29.25285010196669,1.8967657276314747,1.1578118431156168,inf,inf,0.0,96020284,745021.0,729974.5,90.92782467686483,35.06374082031278,-0.8681847777371147,2.084796285601346,31303.14096394352,28154.090760129322,36192.94315071781,-0.052209652896048016,0.8994014623822758,,-1469.9153061901848,48603.436977029254,187829.8644892804,109008.82592572465,18.513342102633537,0.16306389044288064,0.08153194522144032,40000,6522.555617715226,260902224.708609,112892768.33061871,-172352761.04091427,0.0,0.49994771136399035,noise
0,-0.0755459990394579,-0.2507574568409381,8.619614910076304,3423.033133156495,58.50669306290089,132.7433243916357,0.06493445112648871,255,1.9210005562891255,29.583688211164255,74.29776119800972,3.43213571833482,132.7433243916357,-178.60450055333453,1068970.2905273438,,inf,0.0,29.583688211164255,1.9210005562891255,1.1588129927849695,inf,inf,0.0,96031532,745219.0,731172.0,90.64064319229772,35.732238085804205,-0.8315837736882777,2.0072291260602695,31299.472842904397,26668.15146078664,36197.26770279779,-0.05739129833903185,0.852031968545832,,-1530.5198366364943,48620.394488202845,187807.8544718671,109098.41077372995,18.513266049114414,0.16386890250475733,0.08193445125237866,40000,6554.756100190293,262190244.00761172,113450096.13604496,-173203630.29933104,0.0,0.49074888720726545,noise
0,-0.05531641029867633,-0.28000097856446704,8.54807361840442,3382.3116304036284,58.15764464284664,131.27513185893093,0.06511571153925964,255,1.9424851941799957,29.831282623838494,73.06956258566164,3.4898251881699145,131.27513185893093,-176.8687199220589,1065651.1259765625,,inf,0.0,29.831282623838494,1.9424851941799957,1.1581799892105393,inf,inf,0.0,95977810,745258.0,731929.0,90.42929075364549,35.982145047075306,-0.7905819215850068,1.9977812126616552,31296.334977951734,137334.4025574327,36197.519947215435,-0.00036037861724917523,4.388194421301561,,-49.492382094389185,48627.1885743997,187789.0261776226,109133.82867651529,18.513230931003832,0.1623843514528181,0.08119217572640905,40000,6495.374058112724,259814962.32450897,112422308.33136077,-171634512.3786621,0.0,0.49841650887504024,noise
0,-0.07709023331927287,-0.23325871798016395,8.635415520004202,3417.1169754181897,58.456111531799564,133.18518380255026,0.06483765891562218,255,1.914627383613801,29.529557600243415,74.57040120312942,3.4195873414356615,133.18518380255026,-178.40479073709295,1068949.77734375,,inf,0.0,29.529557600243415,1.914627383613801,1.160190773465182,inf,inf,0.0,96049196,745322.0,730717.0,90.64426800422733,35.700309882676805,-0.8083021935231992,1.9055874460091937,31299.901498451178,11829.284782102368,36197.856367216824,-0.6213969804821421,0.3779336105159219,,-7350.681844861766,48621.942125251786,187810.42655603445,109101.0150417879,18.51327057738901,0.16297230458074785,0.08148615229037393,40000,6518.892183229914,260755687.32919657,112829361.3955331,-172255958.02604675,0.0,0.4953311520226179,noise
0,-0.09203553780557278,-0.23938603902428657,8.642152338465243,3412.8640868532602,58.41972344040376,133.14558345910373,0.06490754040759991,255,1.9151968347363502,29.506538419257414,74.68679704124025,3.414258076420055,133.14558345910373,-178.26473554708892,1071629.6025390625,,inf,0.0,29.506538419257414,1.9151968347363502,1.1601525249613909,inf,inf,0.0,96022610,745173.0,731103.0,90.63180368100177,35.64433706971945,-0.8065545017455836,1.8935260219248287,31300.713821891233,14516.492137806807,36199.49611414566,-0.33564669563708754,0.4637751145360205,,-4872.412618296615,48624.81037961104,187815.3007826127,109112.21187298204,18.513277684832037,0.16163658992342167,0.08081829496171083,40000,6465.463596936866,258618543.87747467,111904616.34648648,-170844154.90686613,0.0,0.4995413441263321,noise
